,HospID,surgyear,total surgery count
7480,636669,2010,127
7966,670318,2016,127
8083,681602,2013,127
8103,682918,2013,127
8344,697884,2014,127
8576,711568,2016,127
9132,748715,2012,127
9145,748824,2015,127
9172,752330,2012,127
9676,788523,2016,127
10012,817351,2012,127
10584,858551,2014,127
11326,917518,2016,127
11980,964778,2010,127
12242,988131,2012,127
182,114758,2012,126
427,142683,2017,126
1253,193693,2013,126
1572,211719,2012,126
1592,213860,2012,126
1903,236681,2013,126
1956,238633,2016,126
2632,292094,2012,126
2752,304240,2012,126
3196,341169,2016,126
4042,398743,2012,126
4713,446615,2013,126
4950,458214,2010,126
5489,492957,2019,126
5589,502266,2019,126
5700,512038,2010,126
5814,519220,2014,126
6888,594723,2018,126
7221,617119,2011,126
7963,670318,2013,126
8131,685371,2011,126
8535,707998,2015,126
8950,736656,2010,126
9203,754783,2013,126
9306,757747,2016,126
9411,767427,2011,126
10460,850256,2010,126
10976,886101,2016,126
12074,973266,2014,126
580,156894,2010,125
718,164909,2018,125
1283,195070,2013,125
1900,236681,2010,125
2121,250824,2011,125
2336,267930,2016,125
2360,269189,2010,125
2837,311084,2017,125
3357,353764,2017,125
3895,387600,2015,125
4030,398326,2010,125
4424,419515,2014,125
4983,461561,2013,125
6011,533746,2011,125
7038,604308,2018,125
7917,667294,2017,125
8166,689235,2016,125
8418,703287,2018,125
8498,705278,2018,125
8543,708163,2013,125
8850,731063,2010,125
9449,770457,2019,125
9972,812144,2012,125
9974,812144,2014,125
9976,812144,2016,125
10190,830209,2010,125
10674,864262,2014,125
11274,912073,2014,125
11489,928027,2019,125
12202,985113,2012,125
12218,986714,2018,125
2158,251884,2018,124
2657,296489,2017,124
2882,315627,2012,124
3048,329874,2018,124
3253,348820,2013,124
3476,358473,2016,124
3883,386783,2013,124
3898,387600,2018,124
5118,468158,2018,124
6333,555260,2013,124
6814,589314,2014,124
6850,591214,2010,124
7243,618954,2013,124
7347,624867,2017,124
7383,629079,2013,124
7821,659435,2011,124
8104,682918,2014,124
9143,748824,2013,124
9307,757747,2017,124
9407,766100,2017,124
9410,767427,2010,124
9446,770457,2016,124
10433,848162,2013,124
10865,877190,2015,124
11134,898425,2014,124
11273,912073,2013,124
11328,917518,2018,124
11478,927913,2018,124
11737,944691,2017,124
267,123849,2017,123
345,130678,2015,123
837,171803,2017,123
1959,238633,2019,123
2082,247250,2012,123
2568,285363,2018,123
2701,300827,2011,123
2853,312260,2013,123
3590,367785,2010,123
3614,368780,2014,123
4351,415696,2011,123
5036,464413,2016,123
5083,466119,2013,123
5140,473117,2010,123
5346,484554,2016,123
5417,488738,2017,123
5747,514787,2017,123
5902,527693,2012,123
6226,545446,2016,123
6436,563903,2016,123
6597,575021,2017,123
7088,608040,2018,123
7131,612006,2011,123
7204,615495,2014,123
7456,635543,2016,123
7570,641725,2010,123
7572,641725,2012,123
7627,644389,2017,123
7911,667294,2011,123
7925,668652,2015,123
8233,690997,2013,123
9144,748824,2014,123
9146,748824,2016,123
9405,766100,2015,123
9496,776227,2016,123
9889,805710,2019,123
10199,830209,2019,123
10462,850256,2012,123
11030,889286,2010,123
11224,908329,2014,123
11479,927913,2019,123
11557,934469,2017,123
11665,938230,2015,123
11794,949294,2014,123
1284,195070,2014,122
1323,196810,2013,122
1324,196810,2014,122
1325,196810,2015,122
1902,236681,2012,122
2042,244821,2012,122
2088,247250,2018,122
2141,251488,2011,122
2157,251884,2017,122
2363,269189,2013,122
3046,329874,2016,122
4485,424767,2015,122
4716,446615,2016,122
4759,447685,2019,122
4966,459231,2016,122
4976,459703,2016,122
4995,462079,2015,122
5178,474546,2018,122
5298,482139,2018,122
5482,492957,2012,122
5993,533002,2013,122
6007,533493,2017,122
6012,533746,2012,122
6016,533746,2016,122
6885,594723,2015,122
6911,596412,2011,122
8182,689277,2012,122
8232,690997,2012,122
8503,706186,2013,122
8556,708938,2016,122
9223,755321,2013,122
9751,795178,2011,122
10481,851183,2011,122
11043,890078,2013,122
11740,944829,2010,122
505,151189,2015,121
2567,285363,2017,121
3373,354254,2013,121
3860,384816,2010,121
7823,659435,2013,121
7923,668652,2013,121
7927,668652,2017,121
8113,683854,2013,121
8178,689255,2018,121
8436,703602,2016,121
8496,705278,2016,121
9218,755155,2018,121
9812,802526,2012,121
9883,805710,2013,121
9958,811115,2018,121
11045,890078,2015,121
11406,922983,2016,121
11477,927913,2017,121
11558,934469,2018,121
11663,938230,2013,121
11699,941245,2019,121
12126,978050,2016,121
20,102004,2010,120
1287,195070,2017,120
1905,236681,2015,120
1906,236681,2016,120
2538,281676,2018,120
2755,304240,2015,120
3795,379093,2015,120
4605,432928,2015,120
5196,475359,2016,120
6389,557667,2019,120
6467,566187,2017,120
7758,653449,2018,120
8345,697884,2015,120
8952,736656,2012,120
9005,742244,2015,120
9441,770457,2011,120
9445,770457,2015,120
9650,788238,2010,120
10432,848162,2012,120
11217,908251,2017,120
11276,912073,2016,120
11664,938230,2014,120
11831,953385,2011,120
11833,953385,2013,120
11834,953385,2014,120
11837,953385,2017,120
1327,196810,2017,119
1535,207759,2015,119
1595,213860,2015,119
2040,244821,2010,119
2445,272879,2015,119
3192,341169,2012,119
3267,350230,2017,119
3372,354254,2012,119
3474,358473,2014,119
3794,379093,2014,119
4171,406154,2011,119
4717,446615,2017,119
5162,474448,2012,119
5588,502266,2018,119
5854,520958,2014,119
5857,520958,2017,119
5911,528649,2011,119
6082,535586,2012,119
6545,571286,2015,119
6960,601208,2010,119
6967,601208,2017,119
7171,612291,2011,119
7922,668652,2012,119
8648,714130,2018,119
9220,755321,2010,119
9750,795178,2010,119
9895,806400,2015,119
10191,830209,2011,119
10441,849433,2011,119
10857,877163,2017,119
11044,890078,2014,119
11486,928027,2016,119
11749,944829,2019,119
11839,953385,2019,119
143,111700,2013,118
777,168581,2017,118
1260,194168,2010,118
1375,198932,2015,118
2938,322410,2018,118
3265,350230,2015,118
3660,371341,2010,118
4099,401346,2019,118
4402,417071,2012,118
4844,453599,2014,118
5573,501682,2013,118
5957,530885,2017,118
7197,615152,2017,118
7479,636500,2019,118
7928,668652,2018,118
8559,708938,2019,118
8653,714926,2013,118
8951,736656,2011,118
9822,802952,2012,118
10198,830209,2018,118
10921,884884,2011,118
11037,889286,2017,118
11906,958326,2016,118
12009,967799,2019,118
41,103517,2011,117
268,123849,2018,117
438,143003,2018,117
1907,236681,2017,117
2089,247250,2019,117
2485,274745,2015,117
3931,391374,2011,117
5199,475359,2019,117
5370,487270,2010,117
5487,492957,2017,117
6910,596412,2010,117
7206,615495,2016,117
7455,635543,2015,117
7482,636669,2012,117
7640,647788,2010,117
8859,731063,2019,117
9092,747541,2012,117
9332,762098,2012,117
10192,830209,2012,117
10789,872326,2019,117
11380,922154,2010,117
11931,961885,2011,117
327,130427,2017,116
1288,195070,2018,116
1599,213860,2019,116
1952,238633,2012,116
2083,247250,2013,116
3044,329874,2014,116
4231,409735,2011,116
4403,417071,2013,116
4540,427164,2010,116
4984,461561,2014,116
5037,464413,2017,116
5115,468158,2015,116
5177,474546,2017,116
5958,530885,2018,116
6022,534035,2012,116
6023,534035,2013,116
7035,604308,2015,116
7202,615495,2012,116
7203,615495,2013,116
7457,635543,2017,116
8174,689255,2014,116
8287,693344,2017,116
8542,708163,2012,116
8645,714130,2015,116
9118,747927,2018,116
9423,768707,2013,116
9427,768707,2017,116
9978,812144,2018,116
11046,890078,2016,116
11212,908251,2012,116
11272,912073,2012,116
11741,944829,2011,116
11832,953385,2012,116
11962,963009,2012,116
12200,985113,2010,116
544,154640,2014,115
1262,194168,2012,115
1853,233886,2013,115
2757,304240,2017,115
3899,387600,2019,115
3980,396498,2010,115
5089,466119,2019,115
5959,530885,2019,115
6033,534270,2013,115
6089,535586,2019,115
6317,553408,2017,115
6319,553408,2019,115
6435,563903,2015,115
6776,587966,2016,115
8234,690997,2014,115
8282,693344,2012,115
8495,705278,2015,115
8681,717947,2011,115
9062,746376,2012,115
9400,766100,2010,115
9444,770457,2014,115
9493,776227,2013,115
9625,785284,2015,115
9753,795178,2013,115
9779,796874,2019,115
9797,799577,2017,115
10131,824357,2011,115
10370,841622,2010,115
10552,855004,2012,115
10582,858551,2012,115
10593,858921,2013,115
11148,900343,2018,115
11830,953385,2010,115
11960,963009,2010,115
12075,973266,2015,115
42,103517,2012,114
648,160928,2018,114
947,178637,2017,114
957,178665,2017,114
1413,201400,2013,114
1833,233294,2013,114
2517,278558,2017,114
4000,396991,2010,114
5054,464645,2014,114
5080,466119,2010,114
6257,550505,2017,114
6315,553408,2015,114
7033,604308,2013,114
7571,641725,2011,114
7688,649321,2018,114
7808,657930,2018,114
7849,660762,2019,114
8504,706186,2014,114
8592,711988,2012,114
9147,748824,2017,114
9301,757747,2011,114
9623,785284,2013,114
9699,789459,2019,114
9798,799577,2018,114
9975,812144,2015,114
10855,877163,2015,114
11487,928027,2017,114
11863,957828,2013,114
44,103517,2014,113
1410,201400,2010,113
2758,304240,2018,113
3020,328584,2010,113
3339,353119,2019,113
3352,353764,2012,113
3661,371341,2011,113
3879,385950,2019,113
5144,473117,2014,113
5165,474448,2015,113
5694,511785,2014,113
5756,515264,2016,113
6008,533493,2018,113
6112,536092,2012,113
6146,540512,2016,113
6156,541992,2016,113
6318,553408,2018,113
6957,599100,2017,113
7208,615495,2018,113
7815,658106,2015,113
7824,659435,2014,113
8099,681817,2019,113
8168,689235,2018,113
8939,736200,2019,113
9752,795178,2012,113
10440,849433,2010,113
10467,850256,2017,113
10788,872326,2018,113
11219,908251,2019,113
11829,952622,2019,113
235,119269,2015,112
432,143003,2012,112
716,164909,2016,112
760,168545,2010,112
1889,236595,2019,112
2041,244821,2011,112
3099,334188,2019,112
3239,346889,2019,112
3263,350230,2013,112
3443,356697,2013,112
3663,371341,2013,112
4569,428761,2019,112
4996,462079,2016,112
5635,508507,2015,112
5865,521972,2015,112
6123,536644,2013,112
6547,571286,2017,112
6882,594723,2012,112
6953,599100,2013,112
7242,618954,2012,112
7703,650020,2013,112
7964,670318,2014,112
8466,704634,2016,112
8494,705278,2014,112
9047,745322,2017,112
9408,766100,2018,112
9620,785284,2010,112
9951,811115,2011,112
9971,812144,2011,112
11103,897191,2013,112
11214,908251,2014,112
11669,938230,2019,112
11828,952622,2018,112
11852,957136,2012,112
12210,986714,2010,112
1320,196810,2010,111
1322,196810,2012,111
1534,207759,2014,111
1854,233886,2014,111
1957,238633,2017,111
2362,269189,2012,111
2536,281676,2016,111
3136,335468,2016,111
3268,350230,2018,111
3874,385950,2014,111
4523,426318,2013,111
5042,464527,2012,111
5250,481379,2010,111
5277,481984,2017,111
5279,481984,2019,111
5540,498206,2010,111
5578,501682,2018,111
6889,594723,2019,111
7912,667294,2012,111
8172,689255,2012,111
8231,690997,2011,111
8291,695859,2011,111
9440,770457,2010,111
10670,864262,2010,111
11215,908251,2015,111
11520,931122,2010,111
11742,944829,2012,111
12078,973266,2018,111
489,149073,2019,110
536,152853,2016,110
1858,233886,2018,110
1917,237206,2017,110
1938,238176,2018,110
2753,304240,2013,110
3338,353119,2018,110
3882,386783,2012,110
3973,394588,2013,110
3978,394588,2018,110
4226,409303,2016,110
4232,409735,2012,110
5141,473117,2011,110
5293,482139,2013,110
5734,514349,2014,110
5855,520958,2015,110
6157,541992,2017,110
6179,542114,2019,110
6461,566187,2011,110
6491,569055,2011,110
6955,599100,2015,110
7110,609060,2010,110
7965,670318,2015,110
9113,747927,2013,110
9789,798270,2019,110
10047,818150,2017,110
10583,858551,2013,110
10858,877163,2018,110
11218,908251,2018,110
11277,912073,2017,110
11418,923824,2018,110
11921,960673,2011,110
47,103517,2017,109
1252,193693,2012,109
1289,195070,2019,109
2043,244821,2013,109
2188,252539,2018,109
3061,331437,2011,109
3195,341169,2015,109
3332,353119,2012,109
3478,358473,2018,109
3873,385950,2013,109
3875,385950,2015,109
4719,446615,2019,109
5035,464413,2015,109
5038,464413,2018,109
5736,514349,2016,109
5759,515264,2019,109
6017,533746,2017,109
6083,535586,2013,109
6774,587966,2014,109
7459,635543,2019,109
7924,668652,2014,109
8670,717397,2010,109
8953,736656,2013,109
9415,767427,2015,109
10195,830209,2015,109
10856,877163,2016,109
11319,917194,2019,109
11521,931122,2011,109
11546,934393,2016,109
550,155190,2010,108
1250,193693,2010,108
1321,196810,2011,108
2443,272879,2013,108
2700,300827,2010,108
3977,394588,2017,108
5114,468158,2014,108
5552,500409,2012,108
5730,514349,2010,108
5752,515264,2012,108
5754,515264,2014,108
5955,530885,2015,108
6964,601208,2014,108
7039,604308,2019,108
7239,618520,2019,108
7371,627706,2011,108
7770,656916,2010,108
8413,703287,2013,108
8442,703697,2012,108
8521,707995,2011,108
8979,739010,2019,108
9117,747927,2017,108
9219,755155,2019,108
9957,811115,2017,108
10863,877190,2013,108
11062,892794,2012,108
11320,917518,2010,108
11409,922983,2019,108
12251,988862,2011,108
274,124646,2014,107
548,154640,2018,107
2338,267930,2018,107
2365,269189,2015,107
3042,329874,2012,107
3295,351859,2015,107
3612,368780,2012,107
3890,387600,2010,107
3972,394588,2012,107
4215,407902,2015,107
4239,409735,2019,107
4843,453599,2013,107
4993,462079,2013,107
4994,462079,2014,107
5040,464527,2010,107
5085,466119,2015,107
5086,466119,2016,107
5292,482139,2012,107
5696,511785,2016,107
5755,515264,2015,107
7421,631369,2011,107
7947,669453,2017,107
8649,714130,2019,107
8688,717947,2018,107
8977,739010,2017,107
9112,747927,2012,107
11133,898425,2013,107
11149,900343,2019,107
189,114758,2019,106
948,178637,2018,106
1519,207035,2019,106
1856,233886,2016,106
1908,236681,2018,106
2250,260254,2010,106
2951,323792,2011,106
3135,335468,2015,106
4225,409303,2015,106
4468,423998,2018,106
5179,474546,2019,106
5278,481984,2018,106
5853,520958,2013,106
5856,520958,2016,106
6021,534035,2011,106
6085,535586,2015,106
6961,601208,2011,106
7700,650020,2010,106
7809,657930,2019,106
7888,662749,2018,106
8109,682918,2019,106
8254,691914,2014,106
8435,703602,2015,106
8593,711988,2013,106
9119,747927,2019,106
9377,765588,2017,106
9621,785284,2011,106
9754,795178,2014,106
9809,800132,2019,106
10974,886101,2014,106
11136,898425,2016,106
11747,944829,2017,106
11792,949294,2012,106
11838,953385,2018,106
12205,985113,2015,106
140,111700,2010,105
435,143003,2015,105
532,152853,2012,105
1326,196810,2016,105
1373,198932,2013,105
1751,223797,2011,105
1784,228230,2014,105
1925,237500,2015,105
1939,238176,2019,105
2631,292094,2011,105
3060,331437,2010,105
3137,335468,2017,105
3479,358473,2019,105
3694,374811,2014,105
3865,384816,2015,105
3894,387600,2014,105
4060,400196,2010,105
4467,423998,2017,105
4982,461561,2012,105
6835,589904,2015,105
7335,624481,2015,105
7349,624867,2019,105
7811,658106,2011,105
7929,668652,2019,105
8106,682918,2016,105
8184,689277,2014,105
8682,717947,2012,105
9443,770457,2013,105
9656,788238,2016,105
11488,928027,2018,105
11746,944829,2016,105
11827,952622,2017,105
11922,960673,2012,105
12077,973266,2017,105
454,147342,2014,104
2727,301514,2017,104
3477,358473,2017,104
5325,483900,2015,104
5809,518508,2019,104
5992,533002,2012,104
6161,542000,2011,104
6490,569055,2010,104
6716,581602,2016,104
6831,589904,2011,104
7742,651616,2012,104
7772,656916,2012,104
8080,681602,2010,104
8558,708938,2018,104
9176,752330,2016,104
9331,762098,2011,104
9670,788523,2010,104
10115,823691,2015,104
10834,875279,2014,104
11322,917518,2012,104
11667,938230,2017,104
11903,958326,2013,104
260,123849,2010,103
425,142683,2015,103
428,142683,2018,103
690,163769,2010,103
1758,223797,2018,103
2116,249720,2016,103
2159,251884,2019,103
2162,251987,2012,103
2729,301514,2019,103
3201,343875,2011,103
3349,353718,2019,103
3376,354254,2016,103
3445,356697,2015,103
3863,384816,2013,103
3885,386783,2015,103
4220,409303,2010,103
4321,414545,2011,103
4392,416575,2012,103
4603,432928,2013,103
4964,459231,2014,103
5032,464413,2012,103
5088,466119,2018,103
5143,473117,2013,103
5731,514349,2011,103
5999,533002,2019,103
6030,534270,2010,103
6071,535536,2011,103
6544,571286,2014,103
6770,587966,2010,103
7111,609060,2011,103
8646,714130,2016,103
9414,767427,2014,103
10046,818150,2016,103
10088,823008,2018,103
10150,827282,2010,103
11145,900343,2015,103
11407,922983,2017,103
12327,997879,2017,103
348,130678,2018,102
893,174888,2013,102
894,174888,2014,102
1251,193693,2011,102
1305,196121,2015,102
1574,211719,2014,102
1750,223797,2010,102
1852,233886,2012,102
1986,239795,2016,102
2754,304240,2014,102
4399,416575,2019,102
4486,424767,2016,102
4968,459231,2018,102
5011,463770,2011,102
6259,550505,2019,102
6775,587966,2015,102
7481,636669,2011,102
7753,653449,2013,102
7774,656916,2014,102
8790,726961,2010,102
9115,747927,2015,102
9224,755321,2014,102
9655,788238,2015,102
11061,892794,2011,102
11146,900343,2016,102
11383,922154,2013,102
11961,963009,2011,102
12326,997879,2016,102
581,156894,2011,101
1147,187998,2017,101
1785,228230,2015,101
2460,273954,2010,101
3444,356697,2014,101
3613,368780,2013,101
3884,386783,2014,101
4041,398743,2011,101
4390,416575,2010,101
4398,416575,2018,101
4400,417071,2010,101
4489,424767,2019,101
5571,501682,2011,101
5637,508507,2017,101
5768,516296,2018,101
6073,535536,2013,101
6074,535536,2014,101
6830,589904,2010,101
6952,599100,2012,101
6958,599100,2018,101
7389,629079,2019,101
7546,639918,2016,101
7616,643672,2016,101
8342,697884,2012,101
8391,702900,2011,101
8650,714926,2010,101
8684,717947,2014,101
9268,757334,2018,101
9413,767427,2013,101
9424,768707,2014,101
10001,814389,2011,101
10089,823008,2019,101
10194,830209,2014,101
10850,877163,2010,101
12219,986714,2019,101
12249,988131,2019,101
144,111700,2014,100
506,151189,2016,100
545,154640,2015,100
549,154640,2019,100
582,156894,2012,100
839,171803,2019,100
2045,244821,2015,100
3194,341169,2014,100
3881,386783,2011,100
4602,432928,2012,100
5294,482139,2014,100
6178,542114,2018,100
6258,550505,2018,100
6863,591613,2013,100
7684,649321,2014,100
8025,674726,2015,100
8127,684693,2017,100
8647,714130,2017,100
9114,747927,2014,100
9374,765588,2014,100
9442,770457,2012,100
9698,789459,2018,100
10087,823008,2017,100
10116,823691,2016,100
11138,898425,2018,100
11329,917518,2019,100
12323,997879,2013,100
269,123849,2019,99
325,130427,2015,99
486,149073,2016,99
1571,211719,2011,99
1757,223797,2017,99
2569,285363,2019,99
3974,394588,2014,99
4811,453032,2011,99
5187,475028,2017,99
5639,508507,2019,99
6034,534270,2014,99
6575,574606,2015,99
6714,581602,2014,99
