,SiteID,total,count_First,count_Reop,Mortality_First,Mortality_Reop,PredMort_First_avg,PredMort_Reoperation_avg,total_year_avg,Year_avg_Firstop,Year_avg_reop,Mortality_First_rate,Mortality_Reop_rate,observe/expected_First,observe/expected_Reop,log_First,log_Reoperation
26,125220,2923,2755,168.0,43,6.0,1.5765480943738661,2.8799404761904777,234.1,215.4,18.7,1.560798548094374,3.571428571428571,0.9900101073124907,1.2401049955562897,-0.014484840710092869,0.31046227396350984
27,126441,78,72,6.0,0,0.0,1.436805555555556,7.133333333333334,46.5,43.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0
28,127363,2321,2219,102.0,28,2.0,1.3508877872915745,2.7748039215686267,221.7,206.2,15.5,1.2618296529968454,1.9607843137254901,0.934074365663425,0.7066388722043602,-0.09839068124478646,-0.5009549808216474
29,127370,376,366,10.0,5,1.0,1.7030874316939877,5.372999999999999,99.8,91.0,8.8,1.366120218579235,10.0,0.8021433269696636,1.8611576400521126,-0.3180680544243836,0.8962002568423322
30,128031,2341,2154,187.0,20,0.0,1.547790157845868,2.413475935828876,77.7,71.3,6.4,0.9285051067780872,0.0,0.5998908198707835,0.0,-0.7372281407726314,0.0
31,128945,91,84,7.0,1,0.0,1.7254761904761908,2.5914285714285716,62.8,56.0,6.8,1.1904761904761905,0.0,0.689940665102801,0.0,-0.535455799435292,0.0
32,128987,465,436,29.0,4,2.0,1.341261467889908,1.879655172413793,179.7,173.7,6.0,0.9174311926605505,6.896551724137931,0.6840062244566427,3.6690515501742795,-0.5479186411915816,1.8754071745941772
33,129434,2217,2062,155.0,19,2.0,1.5821241513094078,3.447483870967742,166.5,156.6,9.9,0.921435499515034,1.2903225806451613,0.5824040412709898,0.3742795119395164,-0.7799077285310628,-1.4178120176146103
34,129856,998,910,88.0,20,1.0,2.191318681318679,2.5174999999999996,299.8,284.9,14.9,2.197802197802198,1.1363636363636365,1.0029587282483337,0.45138575426559546,0.004262240270603063,-1.1475672070946323
35,130040,340,303,37.0,4,2.0,2.313564356435642,4.940540540540542,17.0,13.2,3.8,1.3201320132013201,5.405405405405405,0.5706052695396646,1.0940919037199122,-0.8094350246175054,0.12973392960401695
36,130690,777,713,64.0,9,3.0,1.6426227208976139,3.702031249999999,49.0,44.2,4.8,1.262272089761571,4.6875,0.768449184163117,1.2661967669775887,-0.3799782340341499,0.34050161699735043
37,131740,628,560,68.0,6,1.0,1.689017857142859,2.2975000000000003,179.1,169.8,9.3,1.0714285714285714,1.4705882352941175,0.6343500555056292,0.6400819304871022,-0.6566489075636714,-0.6436715129899249
38,132353,1797,1737,60.0,12,2.0,1.3707541738629825,2.7720000000000002,107.9,101.5,6.4,0.690846286701209,3.3333333333333335,0.5039899202015958,1.2025012025012025,-0.9885332147744536,0.2660383366910795
39,132576,398,374,24.0,4,0.0,1.7669251336898393,2.7424999999999997,113.2,103.1,10.1,1.06951871657754,0.0,0.6052993962138523,0.0,-0.7242791829268369,0.0
40,132944,1665,1566,99.0,12,2.0,1.5032950191570909,3.7345454545454544,59.75,55.25,4.5,0.7662835249042145,2.0202020202020203,0.5097359567743899,0.5409499080385157,-0.9721779703463753,-0.8864330882110578
41,134302,2998,2849,149.0,36,3.0,1.5913618813618806,3.305771812080535,137.1,126.9,10.2,1.2636012636012635,2.013422818791946,0.7940376594416595,0.6090628552866659,-0.33272066207668216,-0.7153369729444813
42,134373,85,66,19.0,2,0.0,1.2042424242424246,1.7100000000000002,21.2,18.0,3.2,3.0303030303030303,0.0,2.5163563160543525,0.0,1.3313362222997789,0.0
43,135070,381,359,22.0,8,1.0,1.4143732590529245,2.4818181818181815,92.6,87.9,4.7,2.2284122562674096,4.545454545454546,1.5755475027572086,1.8315018315018319,0.65585325226667,0.8730271437422349
44,135691,490,442,48.0,7,1.0,2.7901583710407225,5.398749999999999,150.5,141.0,9.5,1.583710407239819,2.083333333333333,0.5676059193188732,0.38589179594041834,-0.817038460162163,-1.3737317223787286
45,135873,1791,1698,93.0,25,3.0,1.2887691401648995,2.3833333333333346,120.4,115.9,4.5,1.4723203769140165,3.225806451612903,1.1424236746742953,1.3534852244529656,0.1920977820473097,0.43667913821797777
46,136311,1079,1015,64.0,12,2.0,1.3588669950738925,2.8507812500000003,73.9,67.4,6.5,1.1822660098522169,3.125,0.8700380641653067,1.0961907371882706,-0.20084957463721384,0.13249884907760545
